CustomerID,TenureMonths,MonthlySpend,SupportTickets,ContractType,Churn,TotalSpend
4387,56,145,4,Annual,No,8120
4388,1,171,5,Annual,No,171
4389,1,72,2,Monthly,No,72
4390,47,62,3,Two-Year,No,2914
4391,20,68,2,Monthly,No,1360
4392,19,61,1,Two-Year,No,1159
4393,29,30,9,Annual,No,870
4394,10,122,8,Annual,No,1220
4395,18,117,0,Two-Year,No,2106
4396,28,165,1,Annual,No,4620
4397,35,104,7,Monthly,No,3640
4398,43,119,6,Annual,No,5117
4399,47,123,0,Annual,Yes,5781
4400,31,199,4,Annual,No,6169
4401,27,65,9,Annual,No,1755
4402,11,63,5,Monthly,No,693
4403,49,41,4,Two-Year,No,2009
4404,49,133,3,Annual,Yes,6517
4405,38,144,0,Annual,No,5472
4406,5,143,6,Monthly,No,715
4407,8,49,8,Monthly,No,392
4408,34,27,5,Monthly,No,918
4409,48,117,2,Annual,No,5616
4410,52,76,9,Two-Year,Yes,3952
4411,56,130,3,Monthly,No,7280
4412,12,92,9,Monthly,No,1104
4413,38,134,4,Monthly,No,5092
4414,1,39,0,Two-Year,No,39
4415,31,44,4,Annual,No,1364
4416,4,38,0,Annual,No,152
4417,49,24,8,Annual,Yes,1176
4418,45,94,6,Monthly,No,4230
4419,50,147,2,Annual,No,7350
4420,5,91,8,Monthly,Yes,455
4421,30,174,1,Two-Year,Yes,5220
4422,56,59,6,Two-Year,No,3304
4423,24,45,8,Annual,No,1080
4424,59,46,5,Monthly,Yes,2714
4425,3,102,9,Monthly,Yes,306
4426,11,147,4,Annual,Yes,1617
4427,45,197,6,Two-Year,Yes,8865
4428,4,189,5,Two-Year,No,756
4429,26,176,4,Two-Year,No,4576
4430,27,186,1,Two-Year,No,5022
4431,46,188,7,Two-Year,No,8648
4432,54,52,6,Annual,No,2808
4433,43,116,5,Annual,No,4988
4434,27,130,4,Annual,No,3510
4435,42,35,4,Two-Year,No,1470
4436,51,42,8,Two-Year,No,2142
4437,50,154,0,Annual,No,7700
4438,6,45,8,Annual,No,270
4439,59,115,5,Two-Year,Yes,6785
4440,15,31,3,Monthly,No,465
4441,53,91,9,Annual,No,4823
4442,30,152,6,Two-Year,No,4560
4443,42,125,8,Two-Year,No,5250
4444,37,136,4,Annual,No,5032
4445,58,196,4,Monthly,No,11368
4446,37,45,7,Two-Year,No,1665
4447,42,152,6,Annual,No,6384
4448,37,41,7,Two-Year,Yes,1517
4449,35,32,9,Two-Year,No,1120
4450,23,175,1,Two-Year,No,4025
4451,6,180,8,Two-Year,No,1080
4452,4,126,2,Monthly,No,504
4453,18,42,5,Annual,No,756
4454,9,116,5,Annual,No,1044
4455,49,37,1,Annual,No,1813
4456,29,136,6,Annual,No,3944
4457,13,49,8,Annual,No,637
4458,59,45,9,Monthly,No,2655
4459,47,163,0,Two-Year,No,7661
4460,52,58,7,Two-Year,No,3016
4461,17,180,1,Annual,No,3060
4462,45,173,0,Two-Year,No,7785
4463,32,195,7,Two-Year,No,6240
4464,48,185,1,Two-Year,No,8880
4465,22,149,5,Annual,Yes,3278
4466,4,132,5,Annual,No,528
4467,5,153,4,Monthly,No,765
4468,37,65,7,Annual,No,2405
4469,41,69,2,Monthly,No,2829
4470,49,185,9,Annual,No,9065
4471,13,125,3,Two-Year,No,1625
4472,34,165,6,Monthly,No,5610
4473,45,174,6,Monthly,Yes,7830
4474,22,188,7,Monthly,Yes,4136
4475,53,91,1,Annual,No,4823
4476,59,93,1,Monthly,Yes,5487
4477,23,36,3,Annual,No,828
4478,51,176,9,Monthly,No,8976
4479,3,89,8,Annual,No,267
4480,42,169,9,Monthly,No,7098
4481,34,25,8,Two-Year,No,850
4482,32,45,3,Two-Year,No,1440
4483,45,186,8,Monthly,No,8370
4484,51,159,2,Annual,Yes,8109
4485,58,118,4,Annual,No,6844
4486,49,161,9,Annual,No,7889
4487,21,41,8,Two-Year,Yes,861
4488,46,70,5,Two-Year,No,3220
4489,44,170,2,Two-Year,No,7480
4490,21,195,9,Annual,No,4095
4491,44,123,8,Annual,Yes,5412
4492,11,197,5,Annual,No,2167
4493,39,108,3,Monthly,No,4212
4494,4,160,3,Monthly,No,640
4495,51,157,7,Monthly,No,8007
4496,1,28,6,Two-Year,No,28
4497,28,98,0,Two-Year,Yes,2744
4498,24,71,5,Annual,No,1704
4499,35,149,7,Monthly,Yes,5215
4500,13,172,2,Annual,Yes,2236
4501,47,32,8,Monthly,Yes,1504
4502,34,70,9,Monthly,No,2380
4503,11,53,1,Annual,No,583
4504,36,54,5,Annual,Yes,1944
4505,51,150,0,Monthly,No,7650
4506,17,139,1,Monthly,Yes,2363
4507,35,89,4,Two-Year,No,3115
4508,18,195,0,Annual,No,3510
4509,40,166,7,Annual,No,6640
4510,22,86,0,Annual,No,1892
4511,57,122,8,Annual,No,6954
4512,24,92,9,Monthly,No,2208
4513,58,135,2,Two-Year,Yes,7830
4514,19,152,1,Annual,Yes,2888
4515,37,86,0,Monthly,No,3182
4516,39,158,8,Monthly,No,6162
4517,21,140,3,Monthly,No,2940
4518,8,113,0,Monthly,Yes,904
4519,28,148,0,Monthly,No,4144
4520,5,110,6,Annual,Yes,550
4521,17,111,1,Annual,Yes,1887
4522,37,82,6,Two-Year,No,3034
4523,36,48,6,Annual,No,1728
4524,54,31,9,Monthly,No,1674
4525,19,96,8,Two-Year,No,1824
4526,27,60,6,Monthly,No,1620
4527,53,149,0,Monthly,Yes,7897
4528,34,56,7,Annual,No,1904
4529,11,192,7,Monthly,No,2112
4530,54,195,3,Annual,No,10530
4531,45,43,7,Monthly,No,1935
4532,47,118,3,Two-Year,No,5546
4533,12,169,7,Monthly,No,2028
4534,54,119,4,Annual,Yes,6426
4535,21,158,3,Monthly,Yes,3318
4536,54,77,5,Annual,No,4158
4537,11,193,1,Annual,No,2123
4538,39,48,1,Two-Year,No,1872
4539,28,182,1,Annual,No,5096
4540,5,162,8,Two-Year,No,810
4541,17,79,9,Two-Year,No,1343
4542,56,114,2,Monthly,No,6384
4543,20,61,9,Two-Year,Yes,1220
4544,41,62,3,Annual,No,2542
4545,46,93,9,Annual,No,4278
4546,58,196,7,Two-Year,Yes,11368
4547,12,179,3,Monthly,No,2148
4548,6,83,9,Two-Year,No,498
4549,17,21,9,Two-Year,No,357
4550,51,171,6,Annual,No,8721
4551,19,85,4,Monthly,Yes,1615
4552,26,185,8,Monthly,No,4810
4553,48,50,3,Monthly,No,2400
4554,44,134,2,Monthly,Yes,5896
4555,44,45,1,Annual,No,1980
4556,52,48,0,Monthly,Yes,2496
4557,32,97,5,Monthly,No,3104
4558,6,44,9,Monthly,No,264
4559,55,67,1,Annual,No,3685
4560,58,84,7,Annual,No,4872
4561,36,86,5,Monthly,No,3096
4562,38,109,4,Annual,Yes,4142
4563,11,165,1,Two-Year,No,1815
4564,33,156,6,Monthly,Yes,5148
4565,24,57,1,Annual,Yes,1368
4566,23,106,4,Monthly,No,2438
4567,15,168,1,Monthly,No,2520
4568,27,84,9,Annual,No,2268
4569,11,168,1,Two-Year,Yes,1848
4570,57,46,6,Monthly,No,2622
4571,51,125,8,Two-Year,No,6375
4572,50,142,4,Annual,Yes,7100
4573,17,63,6,Monthly,No,1071
4574,51,119,3,Annual,Yes,6069
4575,53,47,1,Annual,No,2491
4576,14,192,2,Annual,No,2688
4577,27,36,1,Annual,No,972
4578,18,146,4,Monthly,Yes,2628
4579,28,142,5,Two-Year,Yes,3976
4580,51,187,6,Two-Year,Yes,9537
4581,47,150,2,Monthly,Yes,7050
4582,47,95,3,Monthly,Yes,4465
4583,4,65,7,Two-Year,No,260
4584,7,177,3,Two-Year,Yes,1239
4585,45,88,6,Monthly,No,3960
4586,35,156,5,Annual,No,5460
4587,48,104,6,Monthly,Yes,4992
4588,9,30,0,Two-Year,No,270
4589,8,88,2,Annual,Yes,704
4590,52,118,5,Two-Year,No,6136
4591,45,110,2,Annual,No,4950
4592,17,178,6,Two-Year,Yes,3026
4593,17,180,8,Annual,No,3060
4594,49,186,2,Monthly,Yes,9114
4595,33,113,0,Monthly,No,3729
4596,32,193,9,Annual,No,6176
4597,8,184,5,Annual,Yes,1472
4598,19,134,0,Monthly,No,2546
4599,38,50,0,Monthly,No,1900
4600,3,30,7,Annual,Yes,90
4601,59,106,8,Annual,Yes,6254
4602,5,140,1,Monthly,No,700
4603,13,149,8,Two-Year,No,1937
4604,47,124,4,Monthly,No,5828
4605,46,46,7,Annual,No,2116
4606,31,21,6,Annual,Yes,651
4607,55,122,6,Two-Year,No,6710
4608,16,120,3,Monthly,No,1920
4609,50,40,1,Annual,No,2000
4610,32,77,4,Monthly,No,2464
4611,22,152,2,Annual,No,3344
4612,29,199,8,Two-Year,Yes,5771
4613,22,192,5,Monthly,Yes,4224
4614,43,104,0,Monthly,No,4472
4615,3,112,2,Two-Year,No,336
4616,54,39,3,Annual,No,2106
4617,10,80,8,Annual,No,800
4618,42,57,5,Monthly,No,2394
4619,21,167,3,Two-Year,No,3507
4620,16,44,0,Monthly,No,704
4621,12,149,7,Monthly,No,1788
4622,2,140,1,Annual,No,280
4623,41,179,7,Annual,No,7339
4624,24,45,5,Annual,No,1080
4625,35,188,7,Annual,No,6580
4626,56,86,5,Annual,No,4816
4627,30,20,4,Two-Year,Yes,600
4628,57,70,4,Monthly,No,3990
4629,30,24,9,Two-Year,Yes,720
4630,47,32,9,Monthly,No,1504
4631,35,166,7,Annual,Yes,5810
4632,19,159,6,Two-Year,No,3021
4633,50,67,7,Monthly,No,3350
4634,8,172,7,Annual,Yes,1376
4635,26,76,6,Annual,Yes,1976
4636,49,134,1,Two-Year,No,6566
4637,40,54,8,Two-Year,No,2160
4638,7,95,6,Two-Year,Yes,665
4639,30,113,5,Annual,Yes,3390
4640,7,24,8,Monthly,No,168
4641,3,41,0,Monthly,No,123
4642,1,122,1,Two-Year,Yes,122
4643,36,194,0,Monthly,No,6984
4644,25,150,9,Annual,No,3750
4645,37,143,2,Monthly,Yes,5291
4646,1,72,4,Annual,No,72
4647,15,178,0,Two-Year,Yes,2670
4648,37,88,3,Monthly,Yes,3256
4649,13,123,7,Annual,Yes,1599
4650,40,180,5,Two-Year,No,7200
4651,8,197,0,Two-Year,No,1576
4652,5,35,0,Two-Year,No,175
4653,9,135,2,Two-Year,Yes,1215
4654,1,95,9,Monthly,Yes,95
4655,36,128,7,Annual,No,4608
4656,35,58,7,Monthly,Yes,2030
4657,2,108,2,Annual,No,216
4658,40,193,6,Two-Year,No,7720
4659,23,131,2,Monthly,No,3013
4660,9,66,3,Two-Year,Yes,594
4661,34,191,8,Annual,No,6494
4662,46,156,3,Two-Year,Yes,7176
4663,14,147,2,Monthly,No,2058
4664,4,197,4,Monthly,No,788
4665,30,96,6,Annual,No,2880
4666,31,34,4,Annual,No,1054
4667,38,55,3,Monthly,No,2090
4668,11,82,7,Monthly,Yes,902
4669,35,88,3,Monthly,Yes,3080
4670,8,188,1,Monthly,No,1504
4671,3,93,9,Annual,No,279
4672,14,43,5,Monthly,No,602
4673,13,68,1,Annual,No,884
4674,45,165,2,Monthly,No,7425
4675,32,26,0,Monthly,No,832
4676,34,23,4,Two-Year,No,782
4677,45,109,8,Two-Year,Yes,4905
4678,19,79,1,Monthly,No,1501
4679,59,74,6,Annual,No,4366
4680,38,35,4,Monthly,No,1330
4681,16,48,1,Two-Year,No,768
4682,2,170,7,Monthly,No,340
4683,40,33,5,Two-Year,No,1320
4684,17,98,3,Monthly,No,1666
4685,55,196,3,Monthly,No,10780
4686,34,52,1,Annual,No,1768
4687,42,172,2,Two-Year,Yes,7224
4688,16,40,6,Two-Year,Yes,640
4689,38,164,2,Two-Year,No,6232
4690,2,42,4,Annual,No,84
4691,2,76,9,Monthly,Yes,152
4692,26,161,5,Annual,Yes,4186
4693,13,112,5,Monthly,No,1456
4694,56,39,3,Annual,No,2184
4695,47,177,5,Annual,No,8319
4696,31,38,2,Two-Year,No,1178
4697,34,122,6,Annual,No,4148
4698,39,96,6,Monthly,No,3744
4699,3,170,3,Annual,No,510
4700,8,52,1,Annual,No,416
4701,23,37,6,Monthly,No,851
4702,14,92,2,Two-Year,Yes,1288
4703,56,180,0,Monthly,Yes,10080
4704,55,179,1,Monthly,No,9845
4705,27,36,9,Monthly,No,972
4706,54,38,8,Annual,No,2052
4707,29,89,7,Annual,No,2581
4708,39,139,5,Monthly,No,5421
4709,53,120,5,Monthly,Yes,6360
4710,39,53,0,Two-Year,Yes,2067
4711,1,103,1,Annual,No,103
4712,17,172,3,Annual,No,2924
4713,41,93,2,Annual,No,3813
4714,30,107,0,Annual,No,3210
4715,53,104,7,Monthly,No,5512
4716,13,30,6,Monthly,Yes,390
4717,21,110,3,Two-Year,No,2310
4718,19,163,8,Annual,No,3097
4719,53,146,3,Annual,No,7738
4720,19,132,0,Monthly,No,2508
4721,57,99,9,Two-Year,No,5643
4722,25,26,0,Monthly,Yes,650
4723,22,35,0,Annual,No,770
4724,31,35,0,Annual,No,1085
4725,17,187,3,Two-Year,No,3179
4726,55,31,0,Monthly,No,1705
4727,23,54,1,Annual,No,1242
4728,32,40,3,Annual,No,1280
4729,10,197,6,Two-Year,Yes,1970
4730,10,190,1,Annual,Yes,1900
4731,36,36,7,Annual,No,1296
4732,8,51,6,Monthly,No,408
4733,54,60,8,Two-Year,Yes,3240
4734,52,153,5,Two-Year,Yes,7956
4735,20,46,3,Two-Year,No,920
4736,32,167,5,Monthly,No,5344
4737,50,172,3,Two-Year,Yes,8600
4738,14,85,6,Annual,No,1190
4739,50,156,8,Two-Year,No,7800
4740,28,111,2,Annual,No,3108
4741,46,80,2,Two-Year,Yes,3680
4742,52,185,1,Two-Year,No,9620
4743,53,22,0,Monthly,No,1166
4744,24,122,0,Two-Year,Yes,2928
4745,15,74,2,Two-Year,No,1110
4746,22,20,6,Monthly,Yes,440
4747,30,120,8,Annual,No,3600
4748,4,64,1,Two-Year,No,256
4749,13,194,6,Two-Year,Yes,2522
4750,59,45,0,Annual,Yes,2655
4751,23,140,1,Monthly,No,3220
4752,8,161,5,Two-Year,No,1288
4753,18,65,4,Monthly,No,1170
4754,12,141,7,Annual,No,1692
4755,55,50,1,Annual,No,2750
4756,31,78,0,Monthly,No,2418
4757,14,48,6,Annual,No,672
4758,34,125,5,Annual,Yes,4250
4759,18,36,7,Two-Year,Yes,648
4760,56,161,7,Monthly,No,9016
4761,34,183,1,Two-Year,No,6222
4762,11,43,7,Monthly,No,473
4763,41,128,5,Two-Year,No,5248
4764,12,110,8,Annual,No,1320
4765,49,44,6,Monthly,No,2156
4766,15,51,1,Monthly,Yes,765
4767,57,135,7,Monthly,Yes,7695
4768,31,101,8,Monthly,No,3131
4769,49,129,6,Annual,No,6321
4770,58,165,3,Annual,No,9570
4771,29,56,8,Annual,No,1624
4772,26,45,3,Two-Year,No,1170
4773,18,156,3,Annual,Yes,2808
4774,32,83,8,Two-Year,No,2656
4775,22,91,7,Two-Year,No,2002
4776,38,167,3,Annual,Yes,6346
4777,17,125,7,Annual,No,2125
4778,23,105,7,Annual,No,2415
4779,24,177,6,Two-Year,No,4248
4780,50,72,9,Monthly,Yes,3600
4781,8,111,5,Annual,Yes,888
4782,41,118,7,Two-Year,Yes,4838
4783,6,30,6,Two-Year,Yes,180
4784,5,50,4,Annual,No,250
4785,44,196,3,Two-Year,No,8624
4786,57,119,1,Annual,No,6783
4787,29,106,7,Two-Year,No,3074
4788,28,166,8,Monthly,Yes,4648
4789,11,159,3,Two-Year,No,1749
4790,57,34,3,Annual,No,1938
4791,1,178,4,Monthly,No,178
4792,43,190,1,Annual,Yes,8170
4793,19,120,6,Two-Year,No,2280
4794,9,184,4,Monthly,No,1656
4795,27,48,5,Monthly,No,1296
4796,34,133,3,Two-Year,Yes,4522
4797,44,126,7,Monthly,No,5544
4798,4,173,7,Monthly,No,692
4799,36,127,4,Monthly,Yes,4572
4800,18,149,5,Annual,No,2682
4801,15,103,2,Annual,Yes,1545
4802,51,34,0,Monthly,No,1734
4803,13,151,8,Two-Year,No,1963
4804,19,69,8,Two-Year,No,1311
4805,49,185,2,Annual,No,9065
4806,6,42,3,Two-Year,Yes,252
4807,48,78,6,Monthly,No,3744
4808,56,109,1,Two-Year,No,6104
4809,12,134,2,Annual,No,1608
4810,51,94,5,Annual,No,4794
4811,37,175,7,Monthly,No,6475
4812,17,142,0,Annual,No,2414
4813,58,155,3,Annual,No,8990
4814,23,176,0,Annual,Yes,4048
4815,26,158,1,Two-Year,Yes,4108
4816,29,37,7,Annual,No,1073
4817,33,69,5,Two-Year,No,2277
4818,27,161,8,Annual,No,4347
4819,25,137,1,Annual,Yes,3425
4820,56,156,2,Two-Year,No,8736
4821,55,158,8,Two-Year,No,8690
4822,10,127,8,Monthly,No,1270
4823,47,86,5,Monthly,No,4042
4824,23,186,2,Two-Year,No,4278
4825,21,97,4,Annual,No,2037
4826,21,175,1,Monthly,No,3675
4827,43,94,6,Two-Year,No,4042
4828,13,58,9,Two-Year,No,754
4829,37,44,7,Annual,No,1628
4830,33,40,5,Two-Year,No,1320
4831,24,157,7,Monthly,No,3768
4832,44,190,1,Annual,No,8360
4833,11,34,2,Two-Year,Yes,374
4834,17,67,6,Two-Year,No,1139
4835,4,105,9,Annual,No,420
4836,47,168,0,Annual,No,7896
4837,25,135,6,Annual,No,3375
4838,30,69,5,Monthly,No,2070
4839,9,170,7,Monthly,Yes,1530
4840,21,160,6,Two-Year,No,3360
4841,20,88,3,Two-Year,No,1760
4842,19,23,2,Annual,No,437
4843,19,97,2,Two-Year,No,1843
4844,12,28,3,Two-Year,No,336
4845,37,140,8,Annual,No,5180
4846,42,134,8,Monthly,No,5628
4847,17,182,1,Monthly,No,3094
4848,37,120,4,Monthly,No,4440
4849,54,168,0,Two-Year,Yes,9072
4850,48,165,3,Annual,No,7920
4851,39,116,1,Monthly,No,4524
4852,28,100,7,Two-Year,Yes,2800
4853,41,62,3,Annual,Yes,2542
4854,35,114,4,Monthly,No,3990
4855,47,25,3,Monthly,No,1175
4856,48,86,4,Annual,No,4128
4857,18,159,4,Two-Year,No,2862
4858,14,119,4,Two-Year,Yes,1666
4859,35,31,2,Monthly,No,1085
4860,44,85,6,Annual,Yes,3740
4861,41,21,2,Two-Year,No,861
4862,7,162,1,Annual,No,1134
4863,41,170,2,Annual,No,6970
4864,13,176,2,Monthly,No,2288
4865,18,100,7,Annual,Yes,1800
4866,37,154,3,Annual,No,5698
4867,13,175,2,Annual,No,2275
4868,36,161,9,Two-Year,No,5796
4869,31,191,4,Monthly,Yes,5921
4870,2,177,3,Monthly,No,354
4871,16,179,8,Annual,No,2864
4872,9,89,7,Annual,Yes,801
4873,9,134,6,Two-Year,No,1206
4874,38,107,7,Monthly,Yes,4066
4875,11,25,4,Two-Year,No,275
4876,54,46,3,Monthly,No,2484
4877,56,101,6,Two-Year,No,5656
4878,22,107,0,Annual,No,2354
4879,33,139,5,Two-Year,No,4587
4880,36,43,7,Annual,No,1548
4881,45,121,6,Monthly,No,5445
4882,23,53,1,Monthly,Yes,1219
4883,45,187,6,Annual,No,8415
4884,45,66,5,Monthly,No,2970
4885,34,43,4,Two-Year,No,1462
4886,9,84,3,Annual,No,756
4887,24,37,0,Monthly,No,888
4888,8,63,1,Two-Year,No,504
4889,7,95,6,Two-Year,No,665
4890,36,76,9,Monthly,No,2736
4891,18,126,2,Monthly,No,2268
4892,3,175,4,Two-Year,No,525
4893,28,143,7,Annual,Yes,4004
4894,6,170,7,Monthly,Yes,1020
4895,44,181,5,Monthly,No,7964
4896,44,158,4,Annual,Yes,6952
4897,21,182,1,Annual,No,3822
4898,28,135,8,Monthly,No,3780
4899,40,112,0,Annual,Yes,4480
4900,54,61,1,Two-Year,No,3294
4901,54,47,0,Two-Year,No,2538
4902,1,142,3,Two-Year,No,142
4903,36,43,3,Monthly,No,1548
4904,21,155,4,Annual,No,3255
4905,43,125,4,Two-Year,No,5375
4906,35,137,7,Annual,Yes,4795
4907,13,72,2,Two-Year,No,936
4908,57,151,5,Annual,No,8607
4909,49,119,2,Two-Year,No,5831
4910,54,24,1,Two-Year,No,1296
4911,54,68,7,Two-Year,No,3672
4912,10,117,0,Two-Year,Yes,1170
4913,53,49,8,Two-Year,Yes,2597
4914,44,91,6,Two-Year,Yes,4004
4915,47,122,9,Two-Year,Yes,5734
4916,53,82,3,Two-Year,No,4346
4917,10,194,2,Two-Year,Yes,1940
4918,46,45,5,Annual,No,2070
4919,13,56,8,Annual,No,728
4920,37,26,8,Monthly,No,962
4921,38,146,3,Two-Year,No,5548
4922,24,187,9,Annual,No,4488
4923,2,111,4,Annual,Yes,222
4924,22,186,8,Annual,No,4092
4925,17,122,1,Annual,No,2074
4926,36,72,1,Annual,No,2592
4927,14,151,4,Annual,No,2114
4928,10,127,0,Monthly,No,1270
4929,35,131,7,Annual,No,4585
4930,25,172,4,Monthly,No,4300
4931,3,26,9,Monthly,No,78
4932,47,175,1,Two-Year,No,8225
4933,38,86,8,Two-Year,No,3268
4934,17,127,1,Two-Year,No,2159
4935,12,130,6,Annual,No,1560
4936,54,167,7,Two-Year,No,9018
4937,52,102,5,Annual,No,5304
4938,24,143,6,Annual,Yes,3432
4939,29,158,0,Two-Year,No,4582
4940,43,123,3,Two-Year,No,5289
4941,25,86,6,Monthly,No,2150
4942,36,26,0,Monthly,No,936
4943,58,170,0,Annual,No,9860
4944,26,129,5,Annual,No,3354
4945,38,53,3,Two-Year,No,2014
4946,1,125,2,Two-Year,No,125
4947,20,166,4,Monthly,No,3320
4948,55,77,8,Two-Year,Yes,4235
4949,28,28,9,Annual,No,784
4950,16,67,9,Two-Year,No,1072
4951,47,134,9,Monthly,No,6298
4952,17,60,2,Annual,No,1020
4953,40,67,4,Monthly,Yes,2680
4954,28,192,9,Monthly,No,5376
4955,58,44,4,Annual,No,2552
4956,12,135,8,Monthly,No,1620
4957,27,97,9,Two-Year,No,2619
4958,54,127,3,Two-Year,No,6858
4959,53,44,0,Monthly,No,2332
4960,42,166,9,Two-Year,Yes,6972
4961,59,58,4,Monthly,Yes,3422
4962,47,138,0,Two-Year,No,6486
4963,30,98,5,Monthly,No,2940
4964,41,99,9,Two-Year,Yes,4059
4965,34,46,9,Annual,No,1564
4966,37,123,6,Annual,No,4551
4967,6,93,0,Two-Year,No,558
4968,7,87,9,Monthly,No,609
4969,32,166,3,Two-Year,No,5312
4970,32,47,8,Monthly,No,1504
4971,53,142,0,Two-Year,Yes,7526
4972,25,180,8,Two-Year,No,4500
4973,33,157,7,Annual,No,5181
4974,55,102,4,Monthly,No,5610
4975,58,49,5,Monthly,No,2842
4976,7,41,6,Monthly,No,287
4977,52,22,3,Monthly,No,1144
4978,57,120,5,Monthly,No,6840
4979,12,124,6,Annual,No,1488
4980,16,195,5,Two-Year,No,3120
4981,16,21,5,Monthly,Yes,336
4982,43,73,1,Monthly,No,3139
4983,53,25,4,Two-Year,No,1325
4984,36,126,2,Annual,No,4536
4985,13,187,6,Annual,No,2431
4986,7,142,3,Annual,Yes,994
4987,36,21,0,Two-Year,No,756
4988,47,130,5,Two-Year,No,6110
4989,51,21,5,Annual,Yes,1071
4990,9,112,6,Annual,No,1008
4991,32,120,7,Two-Year,No,3840
4992,11,116,2,Annual,Yes,1276
4993,8,130,5,Monthly,No,1040
4994,33,25,9,Two-Year,Yes,825
4995,23,146,1,Annual,No,3358
4996,25,123,8,Monthly,No,3075
4997,56,166,1,Two-Year,No,9296
4998,8,174,2,Two-Year,No,1392
4999,45,20,9,Monthly,No,900
5000,22,52,1,Two-Year,No,1144
